Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YAR035C-A	-2.10707766637613	1.1834494448207	-4.51097470933456	0.420760202041869	zero	-0.397980065879009	0.366026570278865	-1.2118846615767	0.405444882901529	zero
YAR035W	-2.31616521832018	0.949290517205985	-4.31900228313552	-0.0915592260571925	negative	-0.412068058161023	0.404723565171703	-1.26693063062982	0.477225595048408	zero
YAR042W	-2.64430858427761	1.11956151437961	-5.25808030721271	-0.513793910946829	negative	-0.537751510426838	0.194518282198838	-0.876166721952037	-0.00269553261405672	negative
YAR047C	-2.63851075165478	1.03048660168344	-4.96225943301002	-0.571387346766716	negative	-0.550210064079368	0.237555322031627	-1.09515654940785	-0.0603612097314643	negative
YAR050W	-2.38878779122511	1.18877892796845	-5.50247253726714	0.092085077370009	zero	-0.481528346694917	0.368446159743643	-1.26379286800696	0.30031951052634	zero
YAR053W	-2.03489732733193	1.37309625738939	-5.27476341348031	0.70259923711425	zero	-0.598669334691343	0.569711857829876	-2.26267922074704	0.531201914502362	zero
YAR060C	-1.89313951506887	1.61014282017538	-5.17066713249592	1.96649370769191	zero	-0.519592655168058	0.504058411365762	-1.59214192466933	0.739584323411408	zero
YAR064W	-2.33616195496674	1.12079420827421	-4.70882217001989	0.248052852414821	zero	-0.508763785725937	0.320249411289264	-1.17102708804821	0.198733938182497	zero
YAR066W	-2.47778210260204	1.12012503906078	-5.0290337979234	-0.0767457507452178	negative	-0.629045229559314	0.453123939674036	-1.81217061916862	0.280554783412176	zero
YAR068W	-2.27487539963523	0.9454144285795	-4.41304947377239	-0.0981316792026935	negative	-0.392034419365121	0.276843965342585	-1.00402257697462	0.191014792302971	zero
YAR070C	-2.45122286695966	1.20909355557831	-4.88495429060604	0.146762119771803	zero	-0.517362621935153	0.523716156273466	-1.60342538300604	0.619589594999092	zero
YAR071W	-2.54362173899797	1.0183696753623	-4.75006329298568	-0.34501082546228	negative	-0.601916407837201	0.375561409921847	-1.69748834317335	0.00234362335880273	zero
YBL001C	-2.42630078485341	0.971495980908627	-4.84811476302973	-0.492559798482013	negative	-0.423558250177866	0.223721701172539	-0.925275246813441	0.0707529460858577	zero
YBL002W	-2.74550626959872	1.03856968584013	-5.14295514827287	-0.777519154174094	negative	-0.603377489713166	0.225906763179258	-1.05149654964671	-0.0499795626450174	negative
YBL003C	-2.511987516288	1.01030902079456	-4.6425510806978	-0.200076932746036	negative	-0.522915127811695	0.256683439440789	-1.08049265110392	0.037438176410752	zero
YBL004W	-2.59690662824488	1.01593720690201	-4.78721247976453	-0.291159774114002	negative	-0.565560319511173	0.203066449521062	-1.02228156454355	-0.0750207400589903	negative
