Gene	Tx 0min Rep1	Tx 20min Rep1	Tx 40min Rep1	Tx 60min Rep1	Tx 0min Rep2	Tx 20min Rep2	Tx 40min Rep2	Tx 60min Rep2	Tx 0min Rep3	Tx 20min Rep3	Tx 40min Rep3
YGL147C	1234.96	1173.49	957.35	868.313	1182.23	1036.21	989.041	952.94	1143.04	1045.44	910.028
YGL148W	371.178	409.095	310.754	241.911	410.917	379.043	394.964	377.117	366.166	326.143	319.273
YGL149W	1.00728	2.8676	0	3.12352	2.99431	2.05992	1.50082	1.4762	2.0032	2.64837	1.656
YGL150C	34.8187	41.2544	42.2077	38.8642	36.8593	41.3302	43.1634	44.9047	45.1779	39.1686	44.0715
YGL151W	20.4367	22.5345	23.77	21.96	20.5336	22.8695	22.3283	24.1556	21.0785	22.2511	24.9787
YGL152C	0.271356	0.579387	0.442561	0.210365	0.623323	0.610426	0.606471	0.397682	0.755514	0.297274	0.390353
YGL153W	13.1843	13.8354	14.4471	14.2571	14.0697	15.0745	16.6531	17.84	15.5235	16.1834	16.0719
YGL154C	17.2575	16.7885	16.6959	15.714	19.4276	20.0894	21.3618	20.5774	18.0335	18.1675	18.299
YGL155W	31.1817	35.4612	32.5311	30.7473	36.0964	33.7125	33.4906	35.5187	32.7055	31.6369	32.3043
YGL156W	47.1384	60.3735	69.8773	62.3807	40.2332	42.0005	49.4592	52.6148	55.5843	48.5067	60.688
YGL157W	72.739	90.4863	93.4965	86.6992	60.9602	69.8926	74.3111	71.2735	76.6753	74.3047	86.7249
YGL158W	1.82739	1.57355	1.3062	1.66152	1.45104	1.14419	1.41181	1.17374	1.18448	1.28519	1.37233
YGL159W	15.4946	17.6445	18.486	18.3575	15.8936	15.0169	15.4178	16.7594	15.8896	15.9709	16.3364
YGL160W	21.1513	24.0238	22.2734	21.7757	19.4258	21.7252	21.7643	22.1269	18.834	21.29	23.4328
YGL161C	32.9323	42.0318	39.0682	37.141	34.679	41.1743	41.4101	39.3466	44.3391	39.1915	47.0417
YGL162W	15.4679	15.1132	14.1446	14.4519	16.962	14.9568	16.7589	17.0999	16.3587	15.0843	13.5968
YGL163C	9.29677	10.4919	11.1294	10.138	9.50981	11.6796	11.9247	13.5028	13.2306	10.7838	12.1961
YGL164C	6.23247	7.5408	8.17595	9.15911	6.75178	8.44536	8.65639	8.97507	10.972	7.67084	10.3578
YGL165C	0.352763	0.690436	0.862995	0.341843	0.714988	0.360706	0.525608	0.840104	0.491084	0.541039	0.507459
YGL166W	20.0803	23.3686	23.1792	20.9839	20.313	22.1418	25.7952	26.2967	21.9639	20.6903	23.1424
YGL167C	93.4892	102.5	96.9983	84.1383	88.3862	88.8634	88.384	89.1438	85.6165	86.8326	87.8557
YGL168W	3.80939	5.17595	4.51842	2.95318	3.36915	2.83285	4.33432	3.80645	1.92839	2.42807	6.83209
YGL169W	20.0506	18.425	18.9721	18.6702	20.0737	17.1629	17.8493	20.5198	18.4626	17.7208	18.3596
YGL170C	0.381005	0.354605	0.764789	0.704342	0.237609	0.695258	0.227076	0.558377	0.373029	0.462347	0.361376
YGL171W	22.6021	21.5153	20.1545	21.8751	25.879	20.8925	21.7233	23.3757	23.1031	20.9905	21.7558
YGL172W	11.0691	14.9418	16.3287	16.4681	17.5447	21.8939	19.4206	20.7971	28.2364	20.1433	21.5308
YGL173C	114.037	121.638	115.554	104.456	105.902	106.899	108.997	111.658	109.805	110.268	117.409
YGL174W	8.91014	10.0188	12.5971	11.4034	10.458	11.127	12.9145	14.2558	11.282	12.522	12.6116
YGL175C	9.1108	9.26707	11.3097	11.4667	8.83178	8.72004	10.3103	10.4601	9.27218	9.76281	9.33879
YGL176C	17.9016	19.3673	18.5032	16.2998	16.1519	16.3082	17.2716	17.6961	15.8755	14.5183	15.7122
YGL177W	8.23078	11.9252	10.0678	13.2174	6.67294	7.93519	8.40938	8.61608	7.48287	5.15254	9.1822
YGL178W	32.5488	36.5212	35.5527	31.6695	31.0276	31.8647	30.7241	30.7398	27.0345	27.2569	30.5324
YGL179C	17.6972	19.8175	18.6681	16.8347	14.3476	13.6133	14.0309	15.8976	15.5148	14.9053	15.3648
YGL180W	21.3302	24.1949	25.431	22.8569	24.5435	25.8903	25.5388	27.0649	23.3026	22.1366	25.0385
YGL181W	25.3029	33.9061	33.4571	28.0224	27.2014	27.9513	33.2355	33.6865	33.8419	30.5965	33.8021
YGL182C	6.97375	3.3089	5.05496	6.007	4.60682	7.92309	8.54349	5.67794	4.93116	5.77233	4.77711
YGL183C	1.55782	2.77183	1.73229	2.9643	2.1815	2.78033	1.9835	2.85381	1.63353	1.98588	2.32828
YGL184C	19.7566	17.5043	15.1193	13.6862	27.5715	22.1698	20.9379	21.5299	23.1713	17.1817	17.073
YGL185C	8.10048	9.76375	10.9206	12.7621	8.12086	8.68367	10.6679	11.9434	9.84767	10.878	10.6593
YGL186C	29.9422	35.661	33.6328	30.8085	42.9799	45.9686	50.2321	49.3595	46.6438	40.389	45.1506
YGL187C	84.9168	99.7823	101.757	92.9251	78.5051	88.7041	88.547	95.0406	74.739	91.0767	110.439
YGL188C	273.562	263.255	301.629	313.632	256.146	242.688	264.08	290.805	226.811	219.492	351.561
YGL188C-A	70.4556	35.8175	45.1424	323.817	122.401	156.434	62.9863	106.943	72.0601	83.801	99.2839
YGL189C	6487.56	6031.96	6005.75	4972.07	6397.58	6172.31	6248.57	5811.32	6675	5922.91	5829.22
YGL190C	38.935	43.7432	42.5116	40.3298	38.2615	37.8904	40.6281	40.7942	40.3754	39.2933	43.6614
YGL191W	274.723	280.729	314.243	309.943	271.98	279.601	301.14	313.382	269.275	289.612	327.118
YGL192W	0.505649	0.413196	0.244349	0.174221	0.38464	0.291072	0.256716	0.192123	0.327751	0.361091	0.200129
YGL193C	62.8474	86.1944	90.1546	66.5032	62.7295	63.7935	76.28	73.6169	78.0936	80.007	79.1892
YGL194C	25.7731	27.3749	29.0347	25.6308	24.3457	25.5438	26.5489	26.8973	26.6968	25.3683	26.1214
YGL194C-A	135.442	133.822	137.736	98.8234	132.63	104.277	155.747	114.427	105.208	101.945	146.701
YGL195W	90.8221	101.417	97.6295	89.1926	92.7144	100.643	97.7441	101.049	97.187	94.1889	100.523
YGL196W	31.1216	36.4574	36.3073	32.0819	28.6712	30.4578	31.9163	32.0913	30.489	30.2732	34.2482
YGL197W	35.8833	41.4606	41.8174	37.1478	35.4936	39.6607	40.5747	40.8249	35.6247	38.2078	41.1885
YGL198W	34.8728	43.7728	39.2954	28.3127	31.4595	39.3146	43.306	38.5164	36.3659	35.6197	39.976
YGL199C	0.91766	1.30623	1.71044	1.01629	1.34624	1.82303	1.95327	2.20942	1.25141	1.14893	1.93971
YGL200C	263.45	276.688	255.433	208.773	252.803	246.592	268.634	249.505	244.33	247.754	258.804
YGL201C	20.7611	22.2121	22.4548	19.4328	21.8871	22.9239	23.8193	23.5989	23.5308	21.9507	24.5201
YGL202W	392.054	420.77	372.242	324.337	435.215	418.286	425.494	423.351	411.274	390.87	384.295
YGL203C	26.8988	32.7717	31.8877	31.1981	30.6734	31.411	35.7357	35.0814	33.1582	31.5509	34.7322
YGL204C	61.444	56.635	77.2115	78.8688	68.0526	66.3294	68.4375	79.346	56.0897	70.6233	72.4499
YGL205W	0.582641	0.456144	0.79583	0.654943	0.669183	0.857896	0.720541	0.832535	0.544596	0.421273	0.838146
YGL206C	184.362	208.788	207.946	188.133	160.181	166	171.121	173.045	169.75	178.099	192.958
YGL207W	69.9325	80.3964	76.5097	72.1199	69.4056	74.2426	74.9618	81.8194	79.713	75.3854	82.5133
YGL208W	13.5464	14.2234	14.6813	13.1214	12.376	13.4404	16.3033	15.1778	13.5338	14.2211	15.9966
YGL209W	35.6673	30.8395	29.349	27.0489	30.5507	28.7795	29.3517	28.2684	31.7685	27.2066	28.2026
YGL210W	28.8951	31.5135	31.3606	34.4334	31.2348	35.5399	32.5014	35.3397	34.892	34.0082	31.3278
YGL211W	20.6277	23.1558	20.9336	20.6068	23.8691	24.8093	23.6903	25.5601	26.0206	21.8229	23.2034
YGL212W	7.71103	9.55989	9.83777	9.25606	9.83669	10.7842	10.4021	11.3616	10.6522	9.73739	10.6325
YGL213C	27.6555	30.5107	27.5496	27.5515	26.7489	26.0739	27.1281	27.148	28.8103	27.0446	29.695
YGL214W	0.613986	0.174794	0.400546	0.475984	0.663702	0.301349	0.658674	0.269946	1.07452	0.645725	0.605647
YGL215W	152.672	159.528	152.764	147.321	171.95	158.303	174.388	178.694	150.983	139.526	154.94
YGL216W	15.6853	16.072	16.0623	15.1763	15.9546	15.3662	17.1132	17.1078	16.0958	16.1809	17.3826
YGL217C	0	0.890784	0.765473	0.485141	0.338235	0.511911	0.186485	0	0	0.274228	0.257208
YGL218W	0.0723953	0.10305	0.118071	0.112247	0	0	0	0	0.0575898	0.126896	0.11902
YGL219C	28.7169	33.3314	31.874	30.2418	31.7237	30.1214	35.779	36.2216	29.2511	28.6409	31.8551
YGL220W	139.387	127.185	131.985	106.673	133.288	123.418	132.218	141.423	116.568	126.859	128.219
YGL221C	61.4081	71.0546	72.5027	62.866	71.0384	71.728	79.9894	82.2662	71.8883	65.9941	78.4661
YGL222C	34.8401	32.1461	36.917	34.6107	30.3319	33.4487	36.8661	37.2244	30.5362	35.8366	37.0422
YGL223C	23.543	27.5968	27.2509	25.2331	25.1363	23.854	24.2831	26.0152	22.414	23.9834	26.2083
YGL224C	81.9194	83.5847	72.5155	63.5448	106.268	91.5793	90.8719	89.7547	89.6034	77.1625	73.6621
YGL225W	102.298	107.546	98.1558	88.595	99.6423	101.948	103.254	105.402	111.731	99.2572	110.734
YGL226C-A	446.053	491.372	490.625	655.852	452.269	505.36	497.34	496.615	507.032	588.914	500.253
YGL226W	19.4019	23.4075	25.2759	37.9696	23.9143	36.968	35.8183	40.7442	35.7619	34.4229	38.1213
YGL227W	13.6655	19.318	20.9871	18.5009	13.988	17.0215	19.8003	20.0841	18.9666	17.6447	22.0842
YGL228W	55.8933	62.9622	61.8959	53.5706	56.1398	56.0938	59.7091	61.7081	56.2019	57.6937	62.7316
YGL229C	8.43563	11.1539	11.1245	8.80804	9.01183	10.7712	10.5657	11.1747	9.83503	10.3388	12.1999
YGL230C	0.746229	0.849768	1.09534	2.08261	1.45198	0.488341	1.06739	1.42171	0.474895	0.654004	1.47219
YGL231C	87.5783	90.5878	91.7065	88.0183	78.6487	77.0775	83.6204	83.6573	76.8846	84.4694	83.5092
YGL232W	64.2045	62.5062	62.1398	66.0137	60.2594	60.1107	62.5652	62.6722	62.892	59.0215	61.6375
YGL233W	28.1071	29.7438	29.2833	27.975	25.8426	25.9342	26.5204	28.005	26.786	26.7486	28.7385
YGL234W	153.37	176.742	142.207	119.963	188.946	184.071	190.973	197.628	176.206	157.43	162.334
YGL235W	2.42524	3.38026	3.04895	1.56678	3.44088	2.47985	2.71017	2.59167	3.05466	1.94839	2.24279
YGL236C	13.2872	13.9028	11.5764	11.4538	14.1219	13.5864	14.0455	14.0476	12.5944	10.9643	12.797
YGL237C	14.3659	17.4684	18.1559	15.9041	16.1595	16.1312	19.999	20.3546	17.5004	19.0018	19.3476
YGL238W	73.9285	80.8393	72.5306	68.1047	68.0607	66.4036	68.6757	71.9196	64.7862	66.4767	70.8156
YGL239C	0	0	0	0	0	0	0	0	0	0	0
YGL240W	8.5461	9.32911	9.60596	6.9386	7.02221	7.84106	9.4985	10.9167	8.91134	7.64172	10.3002
YGL241W	13.331	16.0028	15.6671	14.7311	13.1309	13.5644	13.9839	15.0807	13.3081	13.8965	15.2568
YGL242C	67.4169	86.6881	88.457	82.1183	61.2242	67.0913	75.2204	81.569	79.9766	72.3104	85.2209
YGL243W	12.6906	16.0233	14.5529	16.7912	15.0208	16.2703	14.9088	16.0278	15.1186	13.4215	16.9518
YGL244W	11.0868	14.563	15.4726	16.7158	12.6455	19.0219	19.4343	21.6841	26.0855	18.2365	22.1975
YGL245W	334.048	350.038	321.891	278.104	308.221	285.324	308.129	311.108	317.225	298.088	308.822
YGL246C	19.402	19.2643	18.6228	21.3041	20.1306	21.7512	20.1885	20.8363	20.9752	18.8718	21.9622
YGL247W	22.4388	24.7957	24.489	22.3655	22.6599	22.2885	25.3892	22.6238	20.9367	24.8408	25.5873
YGL248W	40.2236	48.7636	50.9929	46.6955	41.6354	46.7561	52.6799	51.7415	42	45.443	53.9867
YGL249W	0.888996	1.26543	1.3863	1.31791	0.792388	0.880308	1.13403	1.26857	0.905697	1.17552	1.15385
YGL250W	3.47771	7.03464	6.26893	6.05428	5.54004	6.13881	6.32714	7.06386	6.98902	7.11178	8.6765
YGL251C	3.05515	3.60527	3.19295	3.51186	2.63823	2.7936	2.71033	3.08145	2.6189	2.62371	3.43511
YGL252C	25.0768	31.0014	32.8313	30.8402	29.843	33.5927	36.1413	36.5403	35.3977	32.7984	37.5709
YGL253W	777.111	885.741	757.771	622.977	673.628	646.628	680.78	680.61	686.874	665.054	678.728
YGL254W	12.2492	10.3725	11.2647	10.7783	12.347	11.5559	11.9897	12.7758	12.6602	10.1868	10.7672
YGL255W	260.178	323.801	276.286	262.529	224.693	215.933	231.917	262.727	239.989	249.769	273.786
YGL256W	42.5873	43.4285	38.2618	30.7089	37.6465	36.186	38.3519	37.3911	39.4083	36.077	39.0743
YGL257C	17.2417	19.5962	20.3586	20.7763	19.497	21.6393	21.985	23.2074	22.762	20.5585	23.3535
YGL258W	0.391168	0.668164	0.637967	0.485197	0.718832	0.51197	1.16566	0.343963	0.560108	0.27426	0.321547
YGL258W-A	5.54196	0	3.01284	11.4569	3.99381	3.02227	8.80788	9.4756	0	4.85704	6.0741
YGL259W	0.350638	0.33274	0.0953107	0.271827	0.442202	0.86048	0.905566	0.856454	0.0929764	0.71704	0.384306
YGL260W	0	0	0	0	0	0	0	0	0	0	0
YGL261C	0	0	0.208178	0	0.27596	0.417658	0.304299	0.374134	0	0	0
YGL262W	0	0	0	0	0	0.170657	0.0621687	0	0	0	0
YGL263W	0.0976608	0.417042	0.185824	0.227131	0.158353	0.186405	0.252222	0.453231	0.0517922	0.285304	0.374634
YGR001C	86.1984	90.9629	88.2577	86.3957	90.5566	84.7094	86.8647	95.409	84.655	84.0986	88.6787
